steamid,publisherclass,copiessold
1729580,Hobbyist,10557
703970,Hobbyist,11104
1678950,Hobbyist,1584
1731870,Indie,21824
1729590,Hobbyist,2441
1581320,Hobbyist,299
1733280,Hobbyist,1152
1725840,Hobbyist,1
1635770,Hobbyist,20250
1728640,Hobbyist,405
1507630,Hobbyist,851
1729790,Hobbyist,109148
1457490,Hobbyist,5805
1539780,Hobbyist,10989
1710920,Indie,60063
1683800,Hobbyist,10157
1728740,Indie,1800
1511860,Hobbyist,95896
1600760,Hobbyist,518
1584200,Hobbyist,1566
1652800,Hobbyist,1386
1692150,Hobbyist,259
1727650,Hobbyist,1046994
1669160,Hobbyist,7898
1605890,Hobbyist,662
1660300,Hobbyist,259
604590,Hobbyist,956
1729120,Hobbyist,162
1721020,Hobbyist,2295
1729830,Hobbyist,2047
1502920,Indie,4554
1701400,Hobbyist,1
1538680,Hobbyist,2764
1505860,Hobbyist,162
1674030,Hobbyist,3578
1726280,Hobbyist,1654
1585340,Hobbyist,135
1629100,Hobbyist,11880
1267280,Hobbyist,506
1690690,Indie,8741
1718070,Hobbyist,3308
1701090,Indie,3969
1590250,Hobbyist,2581
982250,Hobbyist,720
766210,Hobbyist,162
1696020,Hobbyist,331
1713200,Hobbyist,1296
1250280,Hobbyist,4743
1705400,Hobbyist,7209
1709630,Hobbyist,1386
1722570,Hobbyist,45453
1633260,Hobbyist,1114
1710390,Hobbyist,756
1720050,Hobbyist,62213
1717050,Hobbyist,848
1647050,Hobbyist,563
1689680,Hobbyist,18023
1647780,Indie,5508
1696610,Hobbyist,311
1715580,Hobbyist,1
1507800,Hobbyist,1215
1593730,Indie,6208
1711300,Hobbyist,1
1716720,Indie,259
1604710,Hobbyist,338
1707310,Hobbyist,331
1511270,Hobbyist,105801
1694500,Hobbyist,945
1710570,Indie,203
1722040,Hobbyist,1932
1583630,Hobbyist,2194
1370600,Hobbyist,37996
1363160,Hobbyist,4232
1718020,Hobbyist,378
1532650,Hobbyist,4118
951930,Hobbyist,10661
1599710,Hobbyist,338
1262500,Hobbyist,216
458660,Hobbyist,20732
1713610,Hobbyist,118139
1715380,Hobbyist,3240
1512470,Hobbyist,4356
1630570,Hobbyist,14355
1713640,Hobbyist,7749
1644310,Hobbyist,13351
1688850,Hobbyist,1575
1694720,Hobbyist,3402
1672470,Hobbyist,331
1689750,Hobbyist,2349
1576920,Hobbyist,783
1518440,Hobbyist,23983
1707090,Hobbyist,1
1693380,Hobbyist,518
1532360,Hobbyist,13761
1328510,Hobbyist,1519
1699870,Hobbyist,470
1638430,Hobbyist,2855
1694160,Hobbyist,378
1404870,Hobbyist,732
1673780,Hobbyist,8177
1678600,Indie,3884
1707040,Hobbyist,1035
1707050,Hobbyist,2016
1708870,Indie,213182
1705480,Hobbyist,1539
1654900,Hobbyist,14681
1567260,Indie,14702
1627660,Hobbyist,236
1689720,Hobbyist,8032
1585390,Hobbyist,3598
1703600,Hobbyist,1411
1705590,Hobbyist,9056
1704070,Hobbyist,803
1525810,Hobbyist,385
1638660,Hobbyist,77038
1550950,Hobbyist,324
1707840,Hobbyist,3762
1676880,Indie,28336
1700780,Hobbyist,3240
1692430,Hobbyist,11610
1696230,Hobbyist,7898
1682870,Hobbyist,1
1704820,Hobbyist,385
1632020,Hobbyist,1728
1612540,Hobbyist,5598
1533280,Hobbyist,12674
1611070,Indie,27863
1687090,Hobbyist,162
1640920,Hobbyist,81
1491550,Hobbyist,4455
1686620,Hobbyist,3366
1686710,Hobbyist,1
1248390,Hobbyist,1139
1632210,Hobbyist,5310
1699830,Hobbyist,1559
1561910,Hobbyist,37449
1290260,Hobbyist,164811
1668280,Hobbyist,2160
1690860,Hobbyist,540
1685660,Hobbyist,1
1589370,Hobbyist,1631
1628750,Hobbyist,12987
1678960,Hobbyist,1539
1668640,Hobbyist,1139
1638930,Hobbyist,614
1686970,Hobbyist,1
1595490,Hobbyist,9853
1668580,Hobbyist,1553
1668670,Hobbyist,2700
1628270,Hobbyist,5301
1592240,Hobbyist,495
1630880,Hobbyist,1301
1651850,Hobbyist,1440
1563490,Hobbyist,45643
1663930,Hobbyist,4667
1700380,Hobbyist,1
1699780,Hobbyist,1
1637670,Hobbyist,19379
1694530,Hobbyist,432
1253880,Hobbyist,11748
1509420,Hobbyist,23166
1679530,Hobbyist,563
1688460,Hobbyist,405
1375070,Hobbyist,4934
1484340,Hobbyist,7020
1632960,Hobbyist,169
1679960,Hobbyist,877
1470120,Hobbyist,9200
1612380,Hobbyist,432
920720,Indie,2
1641580,Hobbyist,1881
1590570,Hobbyist,8143
1683890,Hobbyist,1134
1617800,Hobbyist,243
1655140,Hobbyist,201402
1646480,Hobbyist,1458
1625130,Hobbyist,173
931070,Hobbyist,8381
1680560,Hobbyist,945
1668610,Hobbyist,24503
1686050,Hobbyist,2282
1679070,Hobbyist,169
1572910,Hobbyist,360
1448600,Hobbyist,24255
1657570,Hobbyist,1
1669870,Hobbyist,33025
883680,Hobbyist,10521
1300330,Hobbyist,1800
1661800,Hobbyist,1114
1317950,Hobbyist,7113
1682520,AA,2678
1682790,Hobbyist,1114
1665600,Hobbyist,1631
1684510,Indie,16800
1688400,Hobbyist,236
1671600,Indie,46420
1593620,Hobbyist,68
993840,Hobbyist,645
1689550,Hobbyist,7166
1550280,Hobbyist,2130
1627520,Indie,4905
1684230,Hobbyist,169
1651360,Hobbyist,972
1560590,Indie,2187
1239940,Hobbyist,2747
1674770,Hobbyist,15629
1322830,Indie,2573
1686810,Hobbyist,236
1641020,Hobbyist,3220
1579950,Indie,1
1688780,Hobbyist,1
1570960,Hobbyist,45551
1492980,Hobbyist,3402
1663650,Hobbyist,1296
1644200,Hobbyist,2921
1686530,Hobbyist,1883
1696820,Indie,27536
1676670,Hobbyist,3024
1684210,Hobbyist,5400
1683070,Hobbyist,3119
1675510,Hobbyist,365
1012430,Hobbyist,426
1444420,Hobbyist,790
1679340,Hobbyist,2768
1656900,Hobbyist,324
1654120,Indie,5103
1661880,Indie,7112
1562510,Indie,338
1679730,Hobbyist,1
1593310,Indie,173627
1658080,Hobbyist,4442
1644720,Hobbyist,35483
1662220,Hobbyist,5103
1662670,Hobbyist,2678
1601840,Indie,72653
1679130,Hobbyist,1
1467410,Indie,6406
1662680,Hobbyist,4212
1638140,Indie,6832
1659400,Hobbyist,11950
1568650,Hobbyist,3697
1649030,Hobbyist,1485
1674420,Hobbyist,1
1674150,Hobbyist,13838
1678050,Hobbyist,790
1545710,Hobbyist,6910
1562400,Hobbyist,1728
1678090,Hobbyist,1762
1675430,Hobbyist,470
1676700,Hobbyist,1831
958670,Hobbyist,135
1666030,Hobbyist,936
1674100,Hobbyist,725
1672440,Hobbyist,1386
1663200,Hobbyist,3915
1675140,Hobbyist,168143
816040,Hobbyist,756
1676450,Hobbyist,169
1611550,Hobbyist,1215
1662690,Hobbyist,10490
1665180,Hobbyist,1
1673740,Hobbyist,35532
1629710,Indie,6161
1469550,Hobbyist,67668
1632770,Hobbyist,10868
1412570,AAA,192005
1655840,Hobbyist,945
1667730,Hobbyist,9833
1673540,Hobbyist,432
1600530,Hobbyist,201726
1406720,Indie,5936
1672490,Hobbyist,8201
1634830,Hobbyist,2959
1671770,Hobbyist,2066
1174450,Hobbyist,470
1662920,Hobbyist,3247
1634210,Hobbyist,259
1667920,Hobbyist,6590
1615380,Hobbyist,338
1628510,Hobbyist,1114
1649540,Hobbyist,1989
1596380,Hobbyist,16814
1660430,Hobbyist,901
1623930,Hobbyist,3851
1673600,Indie,10834
1648050,Hobbyist,304
1672400,Hobbyist,236
1676620,Hobbyist,3780
1668590,Hobbyist,1872
1642130,Hobbyist,28846
1671340,Indie,635872
1640130,Hobbyist,1795
1400080,Hobbyist,4455
1667770,Hobbyist,13403
1651860,Hobbyist,3960
1666720,Hobbyist,6773
1658530,Hobbyist,1654
1490860,Hobbyist,71532
1618740,Hobbyist,2093
1644510,Hobbyist,473
1463730,Hobbyist,110095
1645980,Hobbyist,385
1654050,Hobbyist,900
1617900,Hobbyist,7643
1641730,Hobbyist,8208
1387510,Hobbyist,7659
1491650,Hobbyist,10323
1662800,Hobbyist,34
1664130,Hobbyist,486
1648840,Hobbyist,216
1619040,Hobbyist,259
1482770,Hobbyist,13813
1503280,Hobbyist,56229
1141030,Hobbyist,14040
1643040,Hobbyist,385
1660500,Hobbyist,169
1536420,Hobbyist,16304
1660910,Hobbyist,24583
1647000,Hobbyist,4244
1398410,Hobbyist,311
1614730,Hobbyist,73529
1654440,Indie,7556
1124940,Hobbyist,11315
1497110,Hobbyist,8415
1179110,Hobbyist,3677
1475400,Indie,144130
1532190,AAA,1212
1542490,Hobbyist,486
1600970,Hobbyist,1197
1598410,Hobbyist,236
1446670,Hobbyist,360
1517150,Hobbyist,66905
1649290,Hobbyist,5999
1640540,Hobbyist,7577
1598560,Indie,12212
1660480,Hobbyist,2734
1623240,Hobbyist,1748
1654280,Indie,819
1645770,Hobbyist,812
1026100,Indie,16203
1494530,Hobbyist,101
1657170,Hobbyist,32504
1657760,Hobbyist,7128
1313580,Indie,15204
1652780,Hobbyist,1301
1653360,Hobbyist,236
1624980,Hobbyist,236
1653040,Hobbyist,216
1578170,Hobbyist,518
1367020,Hobbyist,136370
1659490,Hobbyist,486
1634740,Hobbyist,284
1656860,Hobbyist,2554
1643490,Hobbyist,414
1592180,Hobbyist,41067
1627410,Hobbyist,945
1639650,Hobbyist,17996
1576950,Hobbyist,495
1471080,Indie,5225
1219080,Hobbyist,563
1551730,Hobbyist,486
1638130,Hobbyist,2880
1643660,Hobbyist,19271
1632030,Hobbyist,360
1653890,Hobbyist,1
1593590,Hobbyist,360
1632880,Hobbyist,304
1642690,Hobbyist,101
1508960,Hobbyist,3240
1646050,Hobbyist,563
1520690,Hobbyist,101
1641270,Hobbyist,335070
1651390,Hobbyist,1
1565850,Hobbyist,259
1610820,Hobbyist,4475
1627610,Hobbyist,1446
1644640,Hobbyist,1
1647110,Hobbyist,1
1021940,Hobbyist,6077
1641210,Hobbyist,792
1525900,Hobbyist,2160
1593930,Hobbyist,4644
1644010,Hobbyist,299
1633490,Hobbyist,34
1001690,Hobbyist,740
1382910,Indie,145282
1647160,Hobbyist,536460
1637120,Hobbyist,619
1634870,Hobbyist,9518
1610320,Indie,3366
1554530,Hobbyist,2016
1627820,Hobbyist,6586
1625450,Hobbyist,8709279
1646410,Hobbyist,2162
1554850,Hobbyist,1
1592610,Hobbyist,11360
1469220,Indie,13219
1574700,Indie,168012
1631700,Hobbyist,1
1590380,Hobbyist,4307
1576220,Hobbyist,1
1634190,Hobbyist,5123
1600320,Hobbyist,7547
1639580,Hobbyist,9214
1288430,Indie,15968
1597790,Indie,1688
1639130,Hobbyist,1224
1639890,Hobbyist,6993
1603990,Hobbyist,851
1639190,Hobbyist,2610
1639760,Indie,599
1397820,Hobbyist,486
1625610,Indie,972
1597950,Hobbyist,2448
1636350,AA,5466
1585660,Hobbyist,2581
1630000,Hobbyist,203
1575160,Hobbyist,169
1561390,Hobbyist,331
1315240,Hobbyist,1154
1390860,Hobbyist,1967
1629320,Hobbyist,3366
1567580,Hobbyist,2340
1546950,Hobbyist,8712
1542010,Hobbyist,101
1503480,Hobbyist,203
1638860,Hobbyist,3960
1295260,Hobbyist,3281
1291660,Hobbyist,13089
1624850,Hobbyist,3969
1596950,Hobbyist,41432
1388910,Hobbyist,1449
1413490,Hobbyist,58
1610070,Hobbyist,216
1606680,Hobbyist,1
1626370,Hobbyist,941
1274360,Hobbyist,42844
1560260,Hobbyist,495
1611650,Hobbyist,251
1586110,Hobbyist,486
1614010,Hobbyist,1811
1634940,Hobbyist,4050
1650320,Indie,784
1530760,Hobbyist,19314
1405810,Indie,33867
1631190,Hobbyist,1
1598010,Hobbyist,29554
1625720,Hobbyist,10636
1034040,Hobbyist,34157
1622340,Hobbyist,2952
1612160,Hobbyist,527
1619720,Hobbyist,1
1584040,Hobbyist,3914
1498450,Hobbyist,2736
1568730,Hobbyist,7866
1607100,Hobbyist,619
1619900,Hobbyist,506
1595350,Hobbyist,3330
1470650,Hobbyist,75
1586890,Hobbyist,338
1609390,Hobbyist,2610
1624760,Hobbyist,1654
1571880,Hobbyist,1744
1590070,Hobbyist,4160
1583900,Hobbyist,2187
1625080,Hobbyist,188622
1611710,Hobbyist,6089
1603170,Hobbyist,4680
1187920,Hobbyist,7956
1594410,Hobbyist,22338
1609830,Hobbyist,6642
1222830,Hobbyist,338
1598360,Hobbyist,1913
1568500,Hobbyist,877
1604690,Hobbyist,2284
1622420,Indie,162
1617190,Hobbyist,8008
1617200,Hobbyist,1
1586830,Indie,34439
1614740,Hobbyist,4059
1622690,Hobbyist,941
1580970,Indie,146622
1431610,Indie,619397
1612360,Hobbyist,495
1602900,Hobbyist,9324
1625370,Hobbyist,1728
1567420,Hobbyist,44348
1619110,Hobbyist,324
1622660,Hobbyist,644
1460540,Indie,12151
1623850,Hobbyist,432
1483430,Hobbyist,977
1583410,Hobbyist,4232
1614040,Indie,33907
1620020,Hobbyist,614
1601670,Hobbyist,304
1622680,Hobbyist,4320
1606580,Hobbyist,10055
1622030,Hobbyist,203
1573710,Hobbyist,1
1605580,Hobbyist,4536
1569620,Hobbyist,27342
1462760,Indie,261
1594950,Hobbyist,848
1620800,Hobbyist,851
1482840,Hobbyist,151190
1571180,Hobbyist,7326
1611150,Hobbyist,1748
1586970,Hobbyist,1800
1596130,Hobbyist,169
1610870,Hobbyist,132993
1585360,Hobbyist,4257
1565290,Hobbyist,3168
1575960,Hobbyist,614
1573970,Hobbyist,5198
1612820,Indie,662
1609050,Hobbyist,1800
1586070,Hobbyist,243
1470870,Hobbyist,236
1570730,Hobbyist,38599
1590900,Indie,8453
1600160,Indie,0
1617790,Hobbyist,2565
1609590,Hobbyist,2302
1571030,Hobbyist,486
1616550,Hobbyist,1
1592260,Hobbyist,43234
1506900,Hobbyist,1152
1219590,Hobbyist,33631
1583280,Hobbyist,67230
1582960,Hobbyist,1883
1537540,Hobbyist,385
1588190,Hobbyist,5103
1594570,Hobbyist,324
1610410,Hobbyist,7655
1409190,Hobbyist,848
1570340,Hobbyist,2372
1561750,Indie,18270
1582900,Indie,1831
972510,Hobbyist,68
1602330,Hobbyist,2228
1436210,Hobbyist,668
1604350,Indie,7348
1591200,Hobbyist,236
1549200,Hobbyist,2290
1359630,Indie,14144
1607620,Hobbyist,2700
1535360,Hobbyist,743
1594860,Hobbyist,9135
1090760,Hobbyist,14939
1584420,Hobbyist,2165
1606950,Hobbyist,3119
1451540,Indie,2480
1535660,Hobbyist,81
1591360,Hobbyist,644
1513180,Hobbyist,378
1486660,Hobbyist,13666
1604400,Hobbyist,945
552180,Hobbyist,34
1408100,Hobbyist,17111
1587200,Hobbyist,1458
1561560,Hobbyist,2441
1552460,Hobbyist,3969
1584300,Hobbyist,13219
1556540,Hobbyist,432
1591660,Hobbyist,1
1605960,Hobbyist,13739
1575060,Hobbyist,1998
1561010,Hobbyist,385
1588460,Hobbyist,3308
1570720,Hobbyist,8100
1595250,Indie,819
1600020,Hobbyist,614
1066420,Indie,3584
1570700,Hobbyist,3773
1558900,Hobbyist,15066
1567740,Hobbyist,17955
726450,Hobbyist,116
1528080,Indie,802783
1373470,Hobbyist,702
1596850,Hobbyist,42605
1601850,Hobbyist,8127
1603360,Hobbyist,1
1562020,Hobbyist,20088
1599080,Hobbyist,55318
1602280,Hobbyist,8287
1458420,Hobbyist,4160
1598130,Hobbyist,1
1575330,Hobbyist,1283
1548870,Hobbyist,2187
1576880,Hobbyist,3782
1601100,Hobbyist,2520
1584810,Indie,20897
1534430,Hobbyist,169
1597110,Indie,7650
1588570,Indie,10661
1589500,Hobbyist,2806
1546550,Hobbyist,428
1543550,Hobbyist,1967
1380490,Hobbyist,790
1579120,Indie,2977
1554860,Hobbyist,41778
1585580,Indie,144
1590020,Hobbyist,756
1596060,Hobbyist,1
1594420,Hobbyist,2016
1547630,Hobbyist,385
1440360,Hobbyist,13177
1591300,Hobbyist,3078
1581050,Hobbyist,375
1585500,Hobbyist,1744
1587180,Hobbyist,19137
1591730,Hobbyist,1989
676070,Hobbyist,4292
1432710,Hobbyist,2922
1577700,Hobbyist,1094
1385460,Indie,12823
1468800,Hobbyist,320
839640,Hobbyist,243
1419380,Hobbyist,1915
646240,Indie,37406
867420,Hobbyist,9647
1582850,Indie,9792
1245080,Hobbyist,1
1590360,Indie,85755
1577450,Hobbyist,3967
1476000,Hobbyist,162
1447470,Hobbyist,3636
1590030,Hobbyist,7290
1588000,Indie,1
1325910,Hobbyist,3648
1259240,Hobbyist,26258
1451570,Hobbyist,385
1574720,Hobbyist,1114
1543590,Hobbyist,24490
1585030,Indie,1606
1489130,Hobbyist,4703
1494960,Indie,12236
1582570,Hobbyist,53715
1294720,Hobbyist,1078
1581220,Hobbyist,24908
1551910,Hobbyist,236
1584280,Hobbyist,8352
1448520,Indie,2228
1570080,AA,30168
1573190,Hobbyist,1
1417490,Hobbyist,15228
1514620,Hobbyist,1301
1217550,Hobbyist,1386
1573080,Hobbyist,3913
1577300,Indie,1
1554500,Hobbyist,311
1575310,Hobbyist,216
1567550,Hobbyist,365
1572180,Hobbyist,2052
1560540,Hobbyist,956
1536610,Hobbyist,721701
1538260,Hobbyist,1053
1493800,Indie,110317
1499520,Hobbyist,3024
1483890,Hobbyist,2205
1515180,AA,96100
1566570,Hobbyist,3159
1576830,Hobbyist,314
1459210,Hobbyist,184
912380,Hobbyist,10618
1140030,Hobbyist,3225
1477870,Hobbyist,1224
1386510,Hobbyist,1224
1541830,Hobbyist,15725
1571840,Hobbyist,270
1451840,Hobbyist,284
1577410,Hobbyist,203
1537030,Hobbyist,1886
1574010,Hobbyist,2005
1518190,Hobbyist,16074
1449020,Hobbyist,1
1557840,Hobbyist,5528
765450,Hobbyist,3402
1563710,Hobbyist,495
1515830,Hobbyist,788
1548240,Hobbyist,7182
1558070,Hobbyist,1
1257550,Hobbyist,783
1504980,AAA,9715203
1519910,Hobbyist,259
1343040,Hobbyist,7560
1570000,Hobbyist,1370
1573160,Hobbyist,851
1560890,Indie,6452
1569140,Hobbyist,15660
1543970,Hobbyist,3773
1352540,Indie,10454
1556860,Hobbyist,20286
1569690,Hobbyist,1967
1529560,Indie,4050
1539590,Hobbyist,236
1501920,Hobbyist,540
1558970,Indie,5229
1325970,Hobbyist,6567
1567370,Hobbyist,33804
1462470,Indie,82564
1571120,Hobbyist,1139
1567870,Hobbyist,101
1549980,Hobbyist,841
1557100,Hobbyist,1114
1553420,Hobbyist,4455
1536830,Hobbyist,5265
1547070,Hobbyist,2106
1531300,Hobbyist,563
1002480,Hobbyist,162
863940,Hobbyist,2747
1514300,Hobbyist,284
1531070,Hobbyist,682
1559810,Hobbyist,1654
1558320,Indie,225
1559450,Hobbyist,5472
1502760,Hobbyist,2952
1448170,Hobbyist,1
1563340,Hobbyist,8403
1562860,Hobbyist,16043
1527910,Hobbyist,185561
1557760,Hobbyist,578
370770,Indie,293378
1449010,Hobbyist,1
1562440,Hobbyist,68
1564660,Hobbyist,619
1463530,Hobbyist,8408
1532180,Hobbyist,31523
1428900,Hobbyist,50467
1563100,Hobbyist,1
1558180,Hobbyist,2023
1529860,Hobbyist,1654
1532170,Hobbyist,44388
1348680,Hobbyist,4680
1514660,Hobbyist,44132
1539770,Hobbyist,1688
1441740,Hobbyist,4084
1505750,Hobbyist,34
1529470,Hobbyist,30546
1551110,Hobbyist,216
1548060,Hobbyist,1
1555900,Hobbyist,1
1164100,Hobbyist,24977
1558430,Hobbyist,3730
1558440,Hobbyist,1488
1559850,Hobbyist,668
1555710,Hobbyist,117532
1548860,Indie,1114
1507650,Hobbyist,4455
1524810,Hobbyist,518
1429680,Hobbyist,1
1507410,Indie,7857
1550660,Hobbyist,941
958850,Hobbyist,73913
1516240,Indie,159243
1515750,Hobbyist,338
1427700,Hobbyist,3967
1467340,Hobbyist,756
1558740,Hobbyist,1
1531790,Hobbyist,1411
1480930,Indie,9207
1539810,Hobbyist,1260
1485870,Indie,208446
1552250,Hobbyist,22208
1548320,Hobbyist,29435
1418470,Hobbyist,348
1289550,Hobbyist,1
1543330,Hobbyist,2093
1555640,Hobbyist,385
1486120,Hobbyist,4752
1425410,Hobbyist,8487
1513950,Hobbyist,790
1316870,Hobbyist,4447
1524790,Hobbyist,10346
1522660,Indie,71614
1329240,Hobbyist,324
1379270,Hobbyist,7182
1524110,Hobbyist,10024
1192550,Hobbyist,3413
1547170,Hobbyist,405
1483130,Hobbyist,1337
1448090,Hobbyist,725
1445040,Indie,11708
1542100,Hobbyist,17424
1554280,Hobbyist,1
1421350,Hobbyist,1
1547970,Hobbyist,2268
1527270,Hobbyist,1654
1145520,Hobbyist,572
1557060,Indie,8527
1550340,Hobbyist,788
1543760,Hobbyist,3830
1464620,Hobbyist,2228
1487520,Hobbyist,216
1498490,Hobbyist,792
1519690,Hobbyist,2855
1197260,Hobbyist,247382
1442240,Hobbyist,6039
1473540,Hobbyist,131
1296010,Hobbyist,4257
1546440,Indie,17064
1498250,Hobbyist,8030
1540830,Hobbyist,790
1526340,Indie,396
1493020,Indie,12007
1541250,Hobbyist,56218
1448160,Hobbyist,1
1507910,Hobbyist,8177
1528860,Hobbyist,30879
1520110,Hobbyist,11738
1535320,Hobbyist,1
1530150,Hobbyist,16286
1544570,Indie,8910
1520810,Hobbyist,1454
1542000,Hobbyist,169
1476430,Indie,8640
1457140,Hobbyist,2016
1036340,Hobbyist,8613
1485350,Indie,13145
1336070,Indie,3071
1504630,Hobbyist,162
1028470,Hobbyist,68010
1512660,Hobbyist,101
1529410,Hobbyist,1134
1540190,Hobbyist,1
1396240,AA,1083828
1521690,Hobbyist,495
1522860,Hobbyist,378
1193790,Hobbyist,563
1459510,Hobbyist,162
1514070,Hobbyist,385
1534610,Hobbyist,5198
1529910,Hobbyist,1
1501900,Hobbyist,1748
1527380,Hobbyist,702
1533940,Hobbyist,3945
1503990,Hobbyist,3782
1519020,Hobbyist,1872
1533720,Hobbyist,6244
1516250,Hobbyist,1
1500600,Hobbyist,4662
1528920,Hobbyist,3672
1512530,Hobbyist,956
1486330,Hobbyist,324
1528570,Hobbyist,12094
1534900,Hobbyist,365
1526120,Hobbyist,4975
1492450,Hobbyist,5670
1385210,Hobbyist,13284
1533870,Hobbyist,236
1516760,Hobbyist,3002
1511410,Indie,4860
1397760,Hobbyist,1337
857740,Hobbyist,5480
708990,Hobbyist,725
1528240,Hobbyist,24840
882120,Hobbyist,495
1531680,Hobbyist,1154
1508490,Hobbyist,8411
1448150,Hobbyist,1
1090700,Hobbyist,1071
1474440,Hobbyist,518
1352560,Hobbyist,1485
1489400,Hobbyist,5859
1523150,Hobbyist,4050
1518090,Indie,1697
1439460,Hobbyist,599
1463890,Hobbyist,23895
1515290,Hobbyist,68496
1527670,Hobbyist,956
1526750,Hobbyist,4475
1454100,Hobbyist,5670
1525540,Hobbyist,83
1517390,Hobbyist,567
1500380,Indie,20221
1448330,Hobbyist,2302
1515990,Hobbyist,4613
1522940,Hobbyist,1
1511330,Hobbyist,3591
1448130,Hobbyist,1
1519670,Hobbyist,1
1522180,Hobbyist,2511
1417000,Hobbyist,8499
1325270,Hobbyist,5242
862440,Hobbyist,27801
1494440,Indie,107833
1337810,Hobbyist,5366
1486620,Hobbyist,11489
1509010,Hobbyist,236
1439440,Hobbyist,259
1140740,Hobbyist,52682
1081670,Hobbyist,23138
1378060,Hobbyist,15686
1421410,Hobbyist,1733
1520200,Hobbyist,1
1517830,Hobbyist,14486
1055120,Hobbyist,1
1494390,Hobbyist,506
1514200,Hobbyist,1
1453870,Hobbyist,567
1464650,Hobbyist,299
1506410,Hobbyist,5906
1513740,Hobbyist,945
1510570,Indie,13932
1492160,Indie,16252
1502620,Hobbyist,7196
1503440,Hobbyist,5738
1307270,Hobbyist,3598
1448120,Hobbyist,1
1479030,Indie,10271
1328490,Hobbyist,8514
1502070,Hobbyist,4010
1484800,Hobbyist,75775
1485370,Hobbyist,385
1511650,Hobbyist,5852
1513460,Hobbyist,1296
1460300,Hobbyist,1276
1333650,Hobbyist,2118
1447920,Hobbyist,9912
1469280,Indie,554816
1508640,Hobbyist,932
1489850,Hobbyist,1264
888140,Hobbyist,299
1505520,Hobbyist,1
1509830,Hobbyist,4523
1451870,Hobbyist,15390
1417970,Hobbyist,414
1511250,Hobbyist,1
1488050,Hobbyist,203
1514010,Hobbyist,1
1480630,Hobbyist,270
1410860,Hobbyist,7353
1410850,Hobbyist,385
1509850,Indie,7659
839740,Indie,7429
1509590,Hobbyist,18895
1370130,Hobbyist,891
1501480,Hobbyist,506
1430240,Hobbyist,12049
1410870,Hobbyist,30380
1485250,Hobbyist,55822
1337650,Hobbyist,5481
1101420,Hobbyist,6015
1448110,Hobbyist,1
1509820,Indie,164668
1414430,Indie,37161
1317500,Hobbyist,3402
1502260,Indie,10175
1457730,Indie,28201
1455920,Indie,11796
1449100,Hobbyist,14985
1507970,Indie,435395
1415410,AA,155835
1362830,Hobbyist,6176
1482720,Indie,2720
1511090,Hobbyist,6278
1378670,Hobbyist,756
1508030,Hobbyist,54911
1504550,Indie,945
1491910,Hobbyist,2952
1472250,Hobbyist,48957
1410100,Hobbyist,1998
1391550,Hobbyist,186
1446180,Hobbyist,156
1445370,Hobbyist,1173
1460830,Hobbyist,54635
1444760,Hobbyist,1
1235920,Hobbyist,243
1333530,Indie,7898
1504760,Hobbyist,12440
1340730,Hobbyist,378
1410840,Hobbyist,12137
1410830,Hobbyist,21600
1337600,Hobbyist,385
1129730,Hobbyist,4568
1241810,Hobbyist,1
1394270,Hobbyist,289999
1301770,Hobbyist,1365
1492000,Hobbyist,1197
854210,Indie,702
1287940,Hobbyist,338
1470130,Hobbyist,259
1471250,Hobbyist,2106
1504490,Hobbyist,5162
1303590,Hobbyist,3213
1365500,Hobbyist,203
1493810,Hobbyist,2430
1502790,Hobbyist,19058
1433070,Hobbyist,414
1492720,Hobbyist,6656
1479960,Hobbyist,2612
1365590,Hobbyist,1190
1373880,AA,81237
1486890,Hobbyist,1665
1486170,Hobbyist,1
1489010,Hobbyist,8798
1387910,Hobbyist,135
1492940,Hobbyist,1
1495830,Hobbyist,5708
1500260,Hobbyist,1
1457480,Hobbyist,2349
1490970,Hobbyist,3341
1490190,Indie,7650
1498180,Hobbyist,1
1297320,Hobbyist,4360
1387200,Hobbyist,360
1439340,Hobbyist,348
1315070,Hobbyist,7088
1481930,Hobbyist,135
1318520,Hobbyist,668
1115110,Hobbyist,533
1275810,Indie,4334
1495910,Hobbyist,305
1491640,Hobbyist,29898
1489810,Hobbyist,1190
1494920,Hobbyist,5035
1489880,Indie,8109
1440510,Hobbyist,3913
1477320,Hobbyist,243
1495640,Indie,11880
1390390,Indie,1931
1490010,Hobbyist,425
1344930,Hobbyist,184
1433190,Hobbyist,3510
1504150,AA,48261
1486270,Hobbyist,1134
1429890,Hobbyist,405
1440940,Hobbyist,4115
1465210,Hobbyist,9499
731250,Hobbyist,13140
1473000,Hobbyist,1134
1485260,Hobbyist,3159
1492810,Hobbyist,1
1483010,Hobbyist,810
1490620,Hobbyist,432
1491060,Hobbyist,1
1446320,Indie,12859
1476080,Hobbyist,3234
1483980,Hobbyist,9450
1486200,Hobbyist,1
1452770,Hobbyist,1736
1489830,Indie,7906
1489840,Indie,10621
1313200,Hobbyist,1
1488960,Hobbyist,1
1478070,Indie,63650
1471550,Hobbyist,1
1481580,Hobbyist,1154
1487320,Hobbyist,2880
1454410,Hobbyist,900
1472260,Indie,1
1484960,Hobbyist,39600
1092040,Hobbyist,70414
1486750,Hobbyist,4981
1153060,Hobbyist,259
1382160,Hobbyist,1114
1450160,Hobbyist,1
